rnum,rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,CurrentDate,Nation
3,3,0,OLD,20169348,대립군,2017-05-31,1274123297,15.2,580399192,83.7,3395478102,153756,67905,79.1,459762,725,3194,2017-06-03,
4,4,0,OLD,20174602,노무현입니다,2017-05-25,992209200,11.8,505522400,103.9,8296415112,119639,60055,100.8,1053177,627,2439,2017-06-03,
5,5,0,OLD,20175262,겟 아웃,2017-05-17,513223500,6.1,243677700,90.4,15978353975,61165,29225,91.5,1958029,475,1273,2017-06-03,
6,6,3,OLD,20176141,베이블레이드 버스트 갓 : 갓 발키리의 탄생,2017-06-01,176507800,2.1,163789900,1287.9,209413800,23444,21844,1365.3,27820,188,379,2017-06-03,
7,7,3,OLD,20174061,보스 베이비,2017-05-03,121074600,1.4,110823600,1081.1,18331663604,15992,14499,971.1,2369940,253,346,2017-06-03,
8,8,5,OLD,20174821,바다 탐험대 옥토넛 시즌4: 더 파이널,2017-06-01,69214500,0.8,62238500,892.2,88191000,10637,9586,912.1,13479,162,280,2017-06-03,
9,9,-1,OLD,20173642,너와 100번째 사랑,2017-05-25,50424000,0.6,25670500,103.7,412349800,6191,3234,109.4,52387,114,199,2017-06-03,
10,10,-4,OLD,20174803,7번째 내가 죽던 날,2017-05-31,48567800,0.6,10265900,26.8,155903200,5901,1180,25,20698,214,331,2017-06-03,
1,1,0,OLD,20169348,대립군,2017-05-31,1274123297,53.7,580399192,83.7,3395478102,153756,67905,79.1,459762,725,3194,2017-06-03,K
2,2,0,OLD,20174602,노무현입니다,2017-05-25,992209200,41.8,505522400,103.9,8296415112,119639,60055,100.8,1053177,627,2439,2017-06-03,K
3,3,0,OLD,20164844,불한당: 나쁜 놈들의 세상,2017-05-17,43911300,1.9,10986700,33.4,7297164025,5171,1248,31.8,903650,136,203,2017-06-03,K
4,4,2,OLD,20175581,파워배틀 와치카: 와치가면의 역습,2017-06-01,33070300,1.4,28917400,696.3,52703700,4553,3997,718.9,7056,241,297,2017-06-03,K
5,5,-1,OLD,20160483,꿈의 제인,2017-05-31,14738700,0.6,2879200,24.3,62736700,1718,332,24,7637,80,140,2017-06-03,K
6,6,0,NEW,20162343,악녀,2017-06-08,2436000,0.1,2436000,100,11378000,348,348,100,1512,2,2,2017-06-03,K
7,7,-2,OLD,20173301,"서서평, 천천히 평온하게",2017-04-26,2665500,0.1,-1839500,-40.8,745170000,344,-501,-59.3,101191,13,15,2017-06-03,K
8,8,0,OLD,20136018,꿈, ,691000,0.0,17000,2.5,1785000,343,6,1.8,890,1,5,2017-06-03,K
9,9,0,OLD,20162722,보안관,2017-05-03,1940500,0.1,802500,70.5,20813737009,233,97,71.3,2583305,18,21,2017-06-03,K
10,10,0,NEW,20144444,아가씨,2016-06-01,1230000,0.1,1230000,100,35217052991,123,123,100,4288530,1,1,2017-06-03,K
1,1,0,OLD,20168261,원더 우먼,2017-05-31,3095098603,51.6,1756764108,131.3,6698722798,356552,202380,131.3,837896,1030,4723,2017-06-03,F
2,2,0,OLD,20170982,캐리비안의 해적: 죽은 자는 말이 없다,2017-05-24,1819417797,30.3,1065444392,141.3,18400551322,215180,125461,139.8,2237095,756,3220,2017-06-03,F
3,3,0,OLD,20175262,겟 아웃,2017-05-17,513223500,8.5,243677700,90.4,15978353975,61165,29225,91.5,1958029,475,1273,2017-06-03,F
4,4,2,OLD,20176141,베이블레이드 버스트 갓 : 갓 발키리의 탄생,2017-06-01,176507800,2.9,163789900,1287.9,209413800,23444,21844,1365.3,27820,188,379,2017-06-03,F
5,5,2,OLD,20174061,보스 베이비,2017-05-03,121074600,2.0,110823600,1081.1,18331663604,15992,14499,971.1,2369940,253,346,2017-06-03,F
6,6,3,OLD,20174821,바다 탐험대 옥토넛 시즌4: 더 파이널,2017-06-01,69214500,1.2,62238500,892.2,88191000,10637,9586,912.1,13479,162,280,2017-06-03,F
7,7,-2,OLD,20173642,너와 100번째 사랑,2017-05-25,50424000,0.8,25670500,103.7,412349800,6191,3234,109.4,52387,114,199,2017-06-03,F
8,8,-4,OLD,20174803,7번째 내가 죽던 날,2017-05-31,48567800,0.8,10265900,26.8,155903200,5901,1180,25,20698,214,331,2017-06-03,F
9,9,-1,OLD,20162629,하이큐!! 끝과 시작,2016-11-16,32247500,0.5,22120000,218.4,609566000,4223,2974,238.1,84267,70,125,2017-06-03,F
10,10,0,OLD,20163603,가디언즈 오브 갤럭시 VOL. 2,2017-05-03,7401600,0.1,1571000,26.9,23423207786,889,202,29.4,2732050,25,29,2017-06-03,F
1,1,0,OLD,20168261,원더 우먼,2017-05-31,2760802900,36.4,-334295703,-10.8,9459525698,320498,-36054,-10.1,1158394,1034,4649,2017-06-04,
2,2,0,OLD,20170982,캐리비안의 해적: 죽은 자는 말이 없다,2017-05-24,1626367900,21.4,-193049897,-10.6,20026919222,193400,-21780,-10.1,2430495,776,3184,2017-06-04,
3,3,0,OLD,20169348,대립군,2017-05-31,1115793400,14.7,-158329897,-12.4,4511271502,134745,-19011,-12.4,594507,714,3047,2017-06-04,
4,4,0,OLD,20174602,노무현입니다,2017-05-25,1020713800,13.5,28504600,2.9,9317128912,123572,3933,3.3,1176749,614,2372,2017-06-04,
5,5,0,OLD,20175262,겟 아웃,2017-05-17,429273100,5.7,-83950400,-16.4,16407627075,50722,-10443,-17.1,2008751,474,1260,2017-06-04,
6,6,0,OLD,20176141,베이블레이드 버스트 갓 : 갓 발키리의 탄생,2017-06-01,165509100,2.2,-10998700,-6.2,374922900,21628,-1816,-7.7,49448,198,414,2017-06-04,
7,7,0,OLD,20174061,보스 베이비,2017-05-03,122790800,1.6,1716200,1.4,18454454404,16036,44,0.3,2385976,245,333,2017-06-04,
8,8,0,OLD,20174821,바다 탐험대 옥토넛 시즌4: 더 파이널,2017-06-01,69156000,0.9,-58500,-0.1,157347000,10578,-59,-0.6,24057,167,299,2017-06-04,
9,9,0,OLD,20173642,너와 100번째 사랑,2017-05-25,55404500,0.7,4980500,9.9,467754300,6759,568,9.2,59146,114,199,2017-06-04,
10,10,0,OLD,20174803,7번째 내가 죽던 날,2017-05-31,42636300,0.6,-5931500,-12.2,198539500,5249,-652,-11,25947,207,319,2017-06-04,
1,1,0,OLD,20169348,대립군,2017-05-31,1115793400,49.9,-158329897,-12.4,4511271502,134745,-19011,-12.4,594507,714,3047,2017-06-04,K
2,2,0,OLD,20174602,노무현입니다,2017-05-25,1020713800,45.7,28504600,2.9,9317128912,123572,3933,3.3,1176749,614,2372,2017-06-04,K
3,3,1,OLD,20175581,파워배틀 와치카: 와치가면의 역습,2017-06-01,33768800,1.5,698500,2.1,86472500,4640,87,1.9,11696,246,293,2017-06-04,K
4,4,-1,OLD,20164844,불한당: 나쁜 놈들의 세상,2017-05-17,39587600,1.8,-4323700,-9.8,7336751625,4621,-550,-10.6,908271,136,203,2017-06-04,K
5,5,0,OLD,20160483,꿈의 제인,2017-05-31,12274100,0.5,-2464600,-16.7,75010800,1423,-295,-17.2,9060,74,134,2017-06-04,K
6,6,1,OLD,20173301,"서서평, 천천히 평온하게",2017-04-26,6032000,0.3,3366500,126.3,751202000,971,627,182.3,102162,12,13,2017-06-04,K
7,7,1,OLD,20136018,꿈, ,783000,0.0,92000,13.3,2568000,384,41,12,1274,1,5,2017-06-04,K
8,8,1,OLD,20162722,보안관,2017-05-03,2149000,0.1,208500,10.7,20815886009,253,20,8.6,2583558,19,22,2017-06-04,K
9,9,10,OLD,20164041,고려 아리랑: 천산의 디바,2017-05-25,777100,0.0,610100,365.3,19014000,127,103,429.2,2827,11,11,2017-06-04,K
10,10,0,NEW,19550028,미망인,1955-12-10,339000,0.0,339000,100,3327000,113,113,100,1195,1,2,2017-06-04,K
1,1,0,OLD,20168261,원더 우먼,2017-05-31,2760802900,51.6,-334295703,-10.8,9459525698,320498,-36054,-10.1,1158394,1034,4649,2017-06-04,F
2,2,0,OLD,20170982,캐리비안의 해적: 죽은 자는 말이 없다,2017-05-24,1626367900,30.4,-193049897,-10.6,20026919222,193400,-21780,-10.1,2430495,776,3184,2017-06-04,F
3,3,0,OLD,20175262,겟 아웃,2017-05-17,429273100,8.0,-83950400,-16.4,16407627075,50722,-10443,-17.1,2008751,474,1260,2017-06-04,F
4,4,0,OLD,20176141,베이블레이드 버스트 갓 : 갓 발키리의 탄생,2017-06-01,165509100,3.1,-10998700,-6.2,374922900,21628,-1816,-7.7,49448,198,414,2017-06-04,F
5,5,0,OLD,20174061,보스 베이비,2017-05-03,122790800,2.3,1716200,1.4,18454454404,16036,44,0.3,2385976,245,333,2017-06-04,F
6,6,0,OLD,20174821,바다 탐험대 옥토넛 시즌4: 더 파이널,2017-06-01,69156000,1.3,-58500,-0.1,157347000,10578,-59,-0.6,24057,167,299,2017-06-04,F
7,7,0,OLD,20173642,너와 100번째 사랑,2017-05-25,55404500,1.0,4980500,9.9,467754300,6759,568,9.2,59146,114,199,2017-06-04,F
8,8,0,OLD,20174803,7번째 내가 죽던 날,2017-05-31,42636300,0.8,-5931500,-12.2,198539500,5249,-652,-11,25947,207,319,2017-06-04,F
9,9,0,OLD,20162629,하이큐!! 끝과 시작,2016-11-16,28967000,0.5,-3280500,-10.2,638533000,3678,-545,-12.9,87945,72,127,2017-06-04,F
10,10,0,OLD,20163603,가디언즈 오브 갤럭시 VOL. 2,2017-05-03,8678100,0.2,1276500,17.2,23431885886,994,105,11.8,2733044,26,31,2017-06-04,F
1,1,0,OLD,20168261,원더 우먼,2017-05-31,1408071500,35.9,-1352731400,-49,10867597198,182781,-137717,-43,1341175,996,4623,2017-06-05,
2,2,0,OLD,20170982,캐리비안의 해적: 죽은 자는 말이 없다,2017-05-24,859232700,21.9,-767135200,-47.2,20886151922,115760,-77640,-40.1,2546255,732,3209,2017-06-05,
3,3,1,OLD,20174602,노무현입니다,2017-05-25,571865100,14.6,-448848700,-44,9888994012,78344,-45228,-36.6,1255093,593,2385,2017-06-05,
4,4,-1,OLD,20169348,대립군,2017-05-31,534008000,13.6,-581785400,-52.1,5045279502,73276,-61469,-45.6,667783,687,3058,2017-06-05,
5,5,0,OLD,20175262,겟 아웃,2017-05-17,253153000,6.5,-176120100,-41,16660780075,33622,-17100,-33.7,2042373,469,1332,2017-06-05,
6,6,1,OLD,20174061,보스 베이비,2017-05-03,38956300,1.0,-83834500,-68.3,18493410704,5674,-10362,-64.6,2391650,114,149,2017-06-05,
7,7,3,OLD,20174803,7번째 내가 죽던 날,2017-05-31,36129900,0.9,-6506400,-15.3,234669400,5024,-225,-4.3,30971,220,366,2017-06-05,
8,8,1,OLD,20173642,너와 100번째 사랑,2017-05-25,33920500,0.9,-21484000,-38.8,501674800,4660,-2099,-31.1,63806,109,198,2017-06-05,
9,9,-3,OLD,20176141,베이블레이드 버스트 갓 : 갓 발키리의 탄생,2017-06-01,31867200,0.8,-133641900,-80.7,406790100,4650,-16978,-78.5,54098,142,216,2017-06-05,
10,10,2,OLD,20164844,불한당: 나쁜 놈들의 세상,2017-05-17,34093200,0.9,-5494400,-13.9,7370844825,4476,-145,-3.1,912747,161,249,2017-06-05,
1,1,1,OLD,20174602,노무현입니다,2017-05-25,571865100,48.0,-448848700,-44,9888994012,78344,-45228,-36.6,1255093,593,2385,2017-06-05,K
2,2,-1,OLD,20169348,대립군,2017-05-31,534008000,44.8,-581785400,-52.1,5045279502,73276,-61469,-45.6,667783,687,3058,2017-06-05,K
3,3,1,OLD,20164844,불한당: 나쁜 놈들의 세상,2017-05-17,34093200,2.9,-5494400,-13.9,7370844825,4476,-145,-3.1,912747,161,249,2017-06-05,K
4,4,0,NEW,20162343,악녀,2017-06-08,20600000,1.7,20600000,100,31978000,2575,2575,100,4087,9,9,2017-06-05,K
5,5,-2,OLD,20175581,파워배틀 와치카: 와치가면의 역습,2017-06-01,10400900,0.9,-23367900,-69.2,96873400,1589,-3051,-65.8,13285,189,212,2017-06-05,K
6,6,-1,OLD,20160483,꿈의 제인,2017-05-31,9362900,0.8,-2911200,-23.7,84373700,1233,-190,-13.4,10293,78,146,2017-06-05,K
7,7,-1,OLD,20173301,"서서평, 천천히 평온하게",2017-04-26,3193000,0.3,-2839000,-47.1,754395000,562,-409,-42.1,102724,13,18,2017-06-05,K
8,8,0,OLD,20162722,보안관,2017-05-03,1710500,0.1,-438500,-20.4,20817596509,236,-17,-6.7,2583794,22,28,2017-06-05,K
9,9,-2,OLD,20136018,꿈, ,468000,0.0,-315000,-40.2,3036000,234,-150,-39.1,1508,1,5,2017-06-05,K
10,10,0,NEW,20175601,나는 고양이로소이다,2017-06-08,2276000,0.2,2276000,100,6884000,152,152,100,728,2,2,2017-06-05,K
1,1,0,OLD,20168261,원더 우먼,2017-05-31,1408071500,51.6,-1352731400,-49,10867597198,182781,-137717,-43,1341175,996,4623,2017-06-05,F
2,2,0,OLD,20170982,캐리비안의 해적: 죽은 자는 말이 없다,2017-05-24,859232700,31.5,-767135200,-47.2,20886151922,115760,-77640,-40.1,2546255,732,3209,2017-06-05,F
3,3,0,OLD,20175262,겟 아웃,2017-05-17,253153000,9.3,-176120100,-41,16660780075,33622,-17100,-33.7,2042373,469,1332,2017-06-05,F
4,4,1,OLD,20174061,보스 베이비,2017-05-03,38956300,1.4,-83834500,-68.3,18493410704,5674,-10362,-64.6,2391650,114,149,2017-06-05,F
5,5,3,OLD,20174803,7번째 내가 죽던 날,2017-05-31,36129900,1.3,-6506400,-15.3,234669400,5024,-225,-4.3,30971,220,366,2017-06-05,F
6,6,1,OLD,20173642,너와 100번째 사랑,2017-05-25,33920500,1.2,-21484000,-38.8,501674800,4660,-2099,-31.1,63806,109,198,2017-06-05,F
7,7,-3,OLD,20176141,베이블레이드 버스트 갓 : 갓 발키리의 탄생,2017-06-01,31867200,1.2,-133641900,-80.7,406790100,4650,-16978,-78.5,54098,142,216,2017-06-05,F
8,8,-2,OLD,20174821,바다 탐험대 옥토넛 시즌4: 더 파이널,2017-06-01,17827500,0.7,-51328500,-74.2,175174500,2699,-7879,-74.5,26756,123,169,2017-06-05,F
9,9,0,OLD,20162629,하이큐!! 끝과 시작,2016-11-16,9286500,0.3,-19680500,-67.9,647819500,1308,-2370,-64.4,89253,66,121,2017-06-05,F
10,10,0,OLD,20163603,가디언즈 오브 갤럭시 VOL. 2,2017-05-03,5926500,0.2,-2751600,-31.7,23437812386,814,-180,-18.1,2733858,26,36,2017-06-05,F
1,1,22,OLD,20166488,미이라,2017-06-06,7395114400,58.7,7389963400,143466.6,7403515400,873117,872814,288057.4,873670,1257,7039,2017-06-06,
2,2,-1,OLD,20168261,원더 우먼,2017-05-31,1655383600,13.1,247312100,17.6,12522980798,203859,21078,11.5,1545034,750,2958,2017-06-06,
3,3,-1,OLD,20170982,캐리비안의 해적: 죽은 자는 말이 없다,2017-05-24,1142420500,9.1,283187800,33,22028572422,140246,24486,21.2,2686501,561,2102,2017-06-06,
4,4,-1,OLD,20174602,노무현입니다,2017-05-25,947075900,7.5,375210800,65.6,10836069912,117280,38936,49.7,1372373,557,1751,2017-06-06,
5,5,-1,OLD,20169348,대립군,2017-05-31,494292500,3.9,-39715500,-7.4,5539572002,61573,-11703,-16,729356,534,1535,2017-06-06,
6,6,-1,OLD,20175262,겟 아웃,2017-05-17,252628500,2.0,-524500,-0.2,16913408575,30499,-3123,-9.3,2072872,290,650,2017-06-06,
7,7,2,OLD,20176141,베이블레이드 버스트 갓 : 갓 발키리의 탄생,2017-06-01,215992000,1.7,184124800,577.8,622782100,28812,24162,519.6,82910,187,367,2017-06-06,
8,8,-2,OLD,20174061,보스 베이비,2017-05-03,163845100,1.3,124888800,320.6,18657255804,21751,16077,283.3,2413401,182,254,2017-06-06,
9,9,2,OLD,20174821,바다 탐험대 옥토넛 시즌4: 더 파이널,2017-06-01,118994500,0.9,101167000,567.5,294169000,18370,15671,580.6,45126,167,270,2017-06-06,
10,10,3,OLD,20175581,파워배틀 와치카: 와치가면의 역습,2017-06-01,42720100,0.3,32319200,310.7,139593500,6046,4457,280.5,19331,163,193,2017-06-06,
1,1,0,OLD,20174602,노무현입니다,2017-05-25,947075900,62.6,375210800,65.6,10836069912,117280,38936,49.7,1372373,557,1751,2017-06-06,K
2,2,0,OLD,20169348,대립군,2017-05-31,494292500,32.7,-39715500,-7.4,5539572002,61573,-11703,-16,729356,534,1535,2017-06-06,K
3,3,2,OLD,20175581,파워배틀 와치카: 와치가면의 역습,2017-06-01,42720100,2.8,32319200,310.7,139593500,6046,4457,280.5,19331,163,193,2017-06-06,K
4,4,2,OLD,20160483,꿈의 제인,2017-05-31,12422000,0.8,3059100,32.7,96795700,1431,198,16.1,11724,60,105,2017-06-06,K
5,5,-2,OLD,20164844,불한당: 나쁜 놈들의 세상,2017-05-17,7827000,0.5,-26266200,-77,7378671825,951,-3525,-78.8,913698,28,44,2017-06-06,K
6,6,1,OLD,20173301,"서서평, 천천히 평온하게",2017-04-26,3337500,0.2,144500,4.5,757732500,403,-159,-28.3,103127,12,14,2017-06-06,K
7,7,0,NEW,20176041,바람의 춤꾼,2017-06-06,1493000,0.1,1493000,100,2405000,178,178,100,330,10,10,2017-06-06,K
8,8,0,NEW,20168041,용순,2017-06-08,1363500,0.1,1363500,100,7833500,125,125,100,1419,1,1,2017-06-06,K
9,9,3,OLD,20161726,임금님의 사건수첩,2017-04-26,500000,0.0,0,0,12648133723,100,0,0,1634238,5,5,2017-06-06,K
